"Index_logical","Index_offset",XBkTp,YBkTp,XBkBt,YBkBt
-58,1989,3233,-407,-4020,-353
-57,1990,3240,-400,-4013,-345
-56,1991,3246,-394,-4006,-338
-55,1992,3253,-387,-3999,-331
-54,1993,3260,-380,-3992,-324
-53,1994,3267,-374,-3985,-317
-52,1995,3273,-367,-3979,-310
-51,1996,3280,-360,-3972,-302
-50,1997,3287,-354,-3965,-295
-49,1998,3293,-347,-3958,-288
-48,1999,3300,-340,-3951,-281
-47,2000,3307,-334,-3944,-274
-46,2001,3314,-327,-3937,-266
-45,2002,3320,-320,-3930,-259
-44,2003,3327,-314,-3923,-252
-43,2004,3334,-307,-3916,-245
-42,2005,3341,-301,-3910,-238
-41,2006,3348,-293,-3903,-230
-40,2007,3355,-286,-3896,-223
-39,2008,3362,-279,-3890,-216
-38,2009,3368,-272,-3883,-209
-37,2010,3375,-264,-3877,-201
-36,2011,3382,-257,-3870,-195
-35,2012,3389,-250,-3864,-189
-34,2013,3396,-243,-3857,-182
-33,2014,3403,-235,-3850,-176
-32,2015,3410,-228,-3844,-170
-31,2016,3417,-221,-3837,-164
-30,2017,3424,-214,-3831,-157
-29,2018,3431,-206,-3824,-151
-28,2019,3438,-199,-3817,-145
-27,2020,3445,-193,-3809,-139
-26,2021,3453,-186,-3802,-132
-25,2022,3460,-179,-3795,-126
-24,2023,3467,-173,-3788,-120
-23,2024,3474,-166,-3780,-114
-22,2025,3482,-160,-3773,-107
-21,2026,3489,-153,-3766,-101
-20,2027,3496,-147,-3759,-94
-19,2028,3503,-140,-3752,-87
-18,2029,3511,-133,-3744,-80
-17,2030,3518,-127,-3737,-73
-16,2031,3525,-120,-3730,-66
-15,2032,3532,-114,-3723,-59
-14,2033,3539,-107,-3716,-52
-13,2034,3546,-100,-3709,-45
-12,2035,3553,-94,-3702,-38
-11,2036,3561,-87,-3696,-31
-10,2037,3568,-80,-3689,-24
-9,2038,3575,-73,-3682,-17
-8,2039,3582,-67,-3675,-10
-7,2040,3589,-60,-3668,-3
-6,2041,3596,-53,-3662,4
-5,2042,3603,-46,-3655,11
-4,2043,3610,-40,-3648,17
-3,2044,3617,-33,-3641,24
-2,2045,3624,-26,-3634,31
-1,2046,3631,-20,-3628,37
0,2047,3638,-13,-3621,44
1,2048,3645,-6,-3614,51
2,2049,3651,1,-3606,57
3,2050,3658,8,-3599,64
4,2051,3665,15,-3592,71
5,2052,3672,22,-3585,78
6,2053,3679,28,-3578,84
7,2054,3685,35,-3571,91
8,2055,3692,42,-3564,98
9,2056,3699,49,-3557,105
10,2057,3706,56,-3550,112
11,2058,3713,63,-3543,119
12,2059,3719,70,-3536,126
13,2060,3726,77,-3529,133
14,2061,3733,84,-3522,140
15,2062,3741,91,-3515,147
16,2063,3748,98,-3508,154
17,2064,3755,105,-3501,161
18,2065,3762,112,-3495,168
19,2066,3769,119,-3488,175
20,2067,3776,126,-3481,182
21,2068,3784,133,-3475,189
22,2069,3791,140,-3468,196
23,2070,3798,147,-3461,203
24,2071,3805,154,-3454,209
25,2072,3812,161,-3448,215
26,2073,3820,168,-3441,221
27,2074,3827,175,-3434,228
28,2075,3834,182,-3427,234
29,2076,3841,189,-3420,240
30,2077,3848,197,-3412,247
31,2078,3855,203,-3405,253
32,2079,3863,210,-3397,259
33,2080,3870,216,-3389,265
34,2081,3877,222,-3382,272
35,2082,3884,229,-3374,278
36,2083,3891,235,-3366,284
37,2084,3898,241,-3359,290
38,2085,3905,248,-3351,297
39,2086,3913,254,-3343,303
40,2087,3920,260,-3336,311
41,2088,3927,267,-3328,318
42,2089,3933,273,-3321,325
43,2090,3940,279,-3314,332
44,2091,3947,286,-3308,340
45,2092,3953,292,-3301,347
46,2093,3960,298,-3294,354
47,2094,3967,305,-3288,361
48,2095,3973,312,-3281,369
49,2096,3980,319,-3274,376
50,2097,3987,326,-3268,383
51,2098,3993,332,-3261,390
52,2099,4000,339,-3254,398
53,2100,4007,346,-3248,405
54,2101,4013,353,-3241,412
55,2102,4020,360,-3234,419
56,2103,4027,367,-3228,426
57,2104,4034,374,-3221,433
58,2105,4041,380,-3214,441
59,2106,4048,387,-3208,448
60,2107,4055,394,-3201,455
61,2108,4062,401,-3194,462
62,2109,4069,408,-3188,469
63,2110,4076,415,-3181,476
64,2111,4083,422,-3174,483
65,2112,4090,430,-3168,490
66,2113,4097,437,-3161,498
67,2114,4104,444,-3155,504
68,2115,4110,451,-3148,511
69,2116,4117,458,-3141,517
70,2117,4124,465,-3135,524
71,2118,4132,473,-3128,530
72,2119,4139,480,-3121,536
73,2120,4146,487,-3114,543
74,2121,4153,494,-3106,549
75,2122,4161,501,-3099,556
76,2123,4168,508,-3092,562
77,2124,4175,514,-3085,569
78,2125,4183,521,-3077,575
79,2126,4190,528,-3070,582
80,2127,4197,534,-3063,588
81,2128,4204,541,-3056,594
82,2129,4212,547,-3049,601
83,2130,4219,554,-3041,608
84,2131,4226,561,-3034,615
85,2132,4233,567,-3027,621
86,2133,4240,574,-3020,628
87,2134,4247,581,-3013,635
88,2135,4254,587,-3005,642
89,2136,4261,594,-2998,649
90,2137,4268,600,-2991,656
91,2138,4275,607,-2984,662
92,2139,4282,614,-2977,669
93,2140,4289,620,-2970,676
94,2141,4297,627,-2963,683
95,2142,4304,634,-2955,690
96,2143,4311,641,-2948,696
97,2144,4318,647,-2941,703
98,2145,4325,654,-2934,710
99,2146,4332,661,-2927,717
100,2147,4339,667,-2920,724
101,2148,4346,674,-2913,731
102,2149,4353,681,-2906,738
103,2150,4360,687,-2899,745
104,2151,4367,694,-2892,752
105,2152,4374,701,-2885,759
106,2153,4381,708,-2878,766
107,2154,4388,715,-2870,773
108,2155,4395,722,-2863,780
109,2156,4402,729,-2856,787
110,2157,4409,736,-2849,794
111,2158,4416,743,-2842,801
112,2159,4423,750,-2835,808
113,2160,4430,757,-2828,814
114,2161,4437,765,-2821,821
115,2162,4444,772,-2815,828
116,2163,4450,779,-2808,835
117,2164,4457,786,-2801,841
118,2165,4464,793,-2794,848
119,2166,4471,800,-2788,855
120,2167,4478,807,-2781,861
121,2168,4485,813,-2774,868
122,2169,4491,820,-2767,875
123,2170,4498,827,-2761,882
124,2171,4505,833,-2754,888
125,2172,4512,840,-2747,895
126,2173,4519,847,-2741,902
127,2174,4526,853,-2734,909
128,2175,4533,860,-2727,916
129,2176,4541,867,-2720,923
130,2177,4548,873,-2713,930
131,2178,4556,880,-2706,937
132,2179,4563,887,-2699,944
133,2180,4571,893,-2692,951
134,2181,4578,900,-2684,958
135,2182,4585,907,-2677,965
136,2183,4593,913,-2670,972
137,2184,4600,920,-2663,979
138,2185,4608,927,-2656,987
139,2186,4615,934,-2649,994
140,2187,4623,940,-2642,1001
141,2188,4630,947,-2635,1007
142,2189,4637,954,-2628,1014
143,2190,4644,961,-2620,1021
144,2191,4652,967,-2613,1028
145,2192,4659,974,-2606,1034
146,2193,4666,981,-2599,1041
147,2194,4673,988,-2592,1048
148,2195,4680,994,-2585,1054
149,2196,4687,1001,-2578,1061
150,2197,4694,1008,-2570,1068
151,2198,4702,1015,-2563,1075
152,2199,4709,1022,-2556,1081
153,2200,4716,1029,-2549,1088
154,2201,4723,1036,-2542,1095
155,2202,4730,1043,-2535,1101
156,2203,4737,1050,-2528,1108
157,2204,4743,1057,-2520,1115
158,2205,4750,1064,-2513,1122
159,2206,4757,1071,-2506,1129
160,2207,4764,1078,-2499,1135
161,2208,4770,1085,-2492,1142
162,2209,4777,1091,-2485,1149
163,2210,4784,1098,-2478,1156
164,2211,4791,1105,-2471,1162
165,2212,4797,1112,-2464,1169
166,2213,4804,1119,-2457,1176
167,2214,4811,1126,-2450,1183
168,2215,4818,1132,-2443,1189
169,2216,4825,1139,-2436,1196
170,2217,4832,1146,-2429,1203
171,2218,4839,1153,-2422,1210
172,2219,4846,1160,-2415,1217
173,2220,4853,1166,-2408,1224
174,2221,4860,1173,-2400,1231
175,2222,4867,1180,-2393,1238
176,2223,4874,1187,-2386,1245
177,2224,4881,1194,-2379,1251
178,2225,4888,1200,-2372,1258
179,2226,4895,1207,-2365,1265
180,2227,4902,1214,-2358,1272
181,2228,4909,1221,-2350,1279
182,2229,4917,1228,-2343,1286
183,2230,4924,1235,-2336,1293
184,2231,4931,1242,-2329,1300
185,2232,4938,1249,-2322,1307
186,2233,4945,1256,-2315,1314
187,2234,4952,1263,-2308,1320
188,2235,4959,1270,-2302,1327
189,2236,4966,1277,-2295,1334
190,2237,4973,1284,-2288,1341
191,2238,4980,1291,-2281,1347
192,2239,4987,1298,-2275,1354
193,2240,4994,1305,-2268,1361
194,2241,5001,1311,-2261,1368
195,2242,5009,1318,-2254,1375
196,2243,5016,1325,-2247,1381
197,2244,5023,1332,-2241,1388
198,2245,5030,1338,-2234,1395
199,2246,5036,1345,-2227,1402
200,2247,5043,1352,-2220,1408
201,2248,5050,1359,-2213,1415
202,2249,5057,1365,-2206,1422
203,2250,5064,1372,-2199,1429
204,2251,5071,1379,-2192,1435
205,2252,5077,1386,-2184,1442
206,2253,5084,1392,-2177,1449
207,2254,5091,1399,-2170,1455
208,2255,5098,1406,-2163,1462
209,2256,5105,1413,-2156,1469
210,2257,5112,1419,-2149,1475
211,2258,5118,1426,-2142,1482
212,2259,5125,1433,-2135,1489
213,2260,5132,1440,-2127,1496
214,2261,5139,1446,-2120,1502
215,2262,5147,1453,-2113,1509
216,2263,5154,1460,-2106,1516
217,2264,5161,1467,-2099,1523
218,2265,5168,1473,-2092,1530
219,2266,5175,1480,-2085,1537
220,2267,5182,1487,-2078,1544
221,2268,5189,1494,-2070,1551
222,2269,5196,1501,-2063,1558
223,2270,5203,1508,-2056,1565
224,2271,5210,1515,-2049,1572
225,2272,5218,1522,-2042,1579
226,2273,5225,1529,-2035,1586
227,2274,5232,1536,-2028,1593
228,2275,5239,1543,-2021,1600
229,2276,5246,1550,-2013,1607
230,2277,5253,1557,-2006,1614
231,2278,5260,1564,-1999,1621
232,2279,5267,1571,-1992,1628
233,2280,5274,1578,-1985,1634
234,2281,5281,1585,-1977,1641
235,2282,5289,1592,-1970,1648
236,2283,5296,1599,-1963,1655
237,2284,5303,1605,-1956,1661
238,2285,5310,1612,-1948,1668
239,2286,5317,1619,-1941,1675
240,2287,5324,1626,-1934,1682
241,2288,5331,1632,-1927,1688
242,2289,5338,1639,-1920,1695
243,2290,5346,1646,-1912,1702
244,2291,5353,1652,-1905,1709
245,2292,5360,1659,-1898,1715
246,2293,5367,1666,-1891,1722
247,2294,5374,1673,-1884,1729
248,2295,5382,1679,-1877,1735
249,2296,5389,1686,-1869,1742
250,2297,5396,1693,-1862,1749
251,2298,5403,1700,-1855,1755
252,2299,5410,1706,-1848,1762
253,2300,5417,1713,-1841,1769
254,2301,5425,1720,-1834,1775
255,2302,5432,1726,-1826,1782
256,2303,5439,1733,-1819,1789
257,2304,5447,1740,-1811,1796
258,2305,5454,1746,-1804,1802
259,2306,5462,1753,-1796,1809
260,2307,5469,1760,-1789,1816
261,2308,5477,1766,-1781,1823
262,2309,5484,1773,-1774,1830
263,2310,5492,1780,-1766,1837
264,2311,5499,1786,-1759,1844
265,2312,5506,1793,-1751,1851
266,2313,5514,1800,-1744,1858
267,2314,5521,1807,-1736,1865
268,2315,5529,1813,-1729,1872
269,2316,5536,1820,-1722,1879
270,2317,5543,1827,-1714,1886
271,2318,5550,1834,-1707,1893
272,2319,5557,1840,-1700,1900
273,2320,5565,1847,-1692,1906
274,2321,5572,1854,-1685,1913
275,2322,5579,1861,-1678,1920
276,2323,5586,1867,-1670,1927
277,2324,5594,1874,-1663,1933
278,2325,5601,1881,-1656,1940
279,2326,5608,1888,-1648,1947
280,2327,5615,1894,-1641,1954
281,2328,5622,1901,-1634,1960
282,2329,5630,1908,-1627,1967
283,2330,5637,1915,-1619,1974
284,2331,5644,1922,-1611,1980
285,2332,5651,1929,-1603,1987
286,2333,5658,1936,-1596,1994
287,2334,5666,1943,-1588,2001
288,2335,5673,1950,-1580,2007
289,2336,5680,1957,-1572,2014
290,2337,5687,1964,-1564,2021
291,2338,5694,1971,-1557,2028
292,2339,5702,1978,-1549,2034
293,2340,5709,1985,-1541,2041
294,2341,5716,1992,-1533,2048
295,2342,5723,1999,-1526,2055
296,2343,5731,2006,-1517,2062
297,2344,5738,2013,-1509,2068
298,2345,5746,2019,-1501,2075
299,2346,5753,2026,-1493,2082
300,2347,5761,2033,-1485,2089
301,2348,5768,2039,-1477,2095
302,2349,5776,2046,-1469,2102
303,2350,5783,2053,-1460,2109
304,2351,5791,2060,-1452,2116
305,2352,5799,2066,-1444,2123
306,2353,5806,2073,-1436,2130
307,2354,5814,2080,-1428,2137
308,2355,5821,2086,-1420,2144
309,2356,5829,2093,-1411,2151
310,2357,5837,2100,-1403,2158
311,2358,5844,2106,-1395,2165
312,2359,5852,2113,-1386,2172
313,2360,5860,2120,-1378,2179
314,2361,5867,2126,-1370,2186
315,2362,5875,2133,-1361,2193
316,2363,5883,2140,-1353,2199
317,2364,5891,2147,-1345,2206
318,2365,5898,2153,-1337,2213
319,2366,5906,2160,-1328,2220
320,2367,5914,2167,-1319,2227
321,2368,5921,2173,-1310,2235
322,2369,5930,2180,-1300,2242
323,2370,5938,2187,-1291,2249
324,2371,5946,2193,-1282,2256
325,2372,5955,2200,-1272,2263
326,2373,5963,2207,-1263,2270
327,2374,5971,2214,-1253,2277
328,2375,5980,2221,-1244,2284
329,2376,5988,2228,-1234,2291
330,2377,5997,2235,-1225,2298
331,2378,6005,2242,-1225,2304
332,2379,6013,2249,-1225,2311
333,2380,6022,2256,-1225,2318
334,2381,6032,2263,-1225,2325
335,2382,6043,2271,-1225,2331
336,2383,6054,2278,-1225,2338
337,2384,6066,2285,-1225,2345
338,2385,6077,2292,-1225,2351
339,2386,6088,2299,-1225,2358
340,2387,6099,2305,-1225,2365
341,2388,6111,2312,-1225,2372
342,2389,6122,2319,-1225,2378
343,2390,6225,2326,-1225,2385
344,2391,6225,2332,-1225,2392
345,2392,6225,2339,-1225,2398
346,2393,6225,2346,-1225,2405
347,2394,6225,2352,-1225,2412
348,2395,6225,2359,-1225,2419
349,2396,6225,2366,-1225,2425
350,2397,6225,2372,-1225,2432
351,2398,6225,2379,-1225,2439
352,2399,6225,2386,-1225,2446
353,2400,6225,2392,-1225,2452
354,2401,6225,2399,-1225,2459
355,2402,6225,2406,-1225,2466
356,2403,6225,2412,-1225,2472
357,2404,6225,2419,-1225,2479
358,2405,6225,2426,-1225,2486
359,2406,6225,2433,-1225,2493
360,2407,6225,2440,-1225,2499
361,2408,6225,2446,-1225,2506
362,2409,6225,2453,-1225,2513
363,2410,6225,2460,-1225,2519
364,2411,6225,2467,-1225,2526
365,2412,6225,2473,-1225,2533
366,2413,6225,2480,-1225,2540
367,2414,6225,2487,-1225,2546
368,2415,6225,2494,-1225,2553
369,2416,6225,2501,-1225,2560
370,2417,6225,2508,-1225,2566
371,2418,6225,2514,-1225,2573
372,2419,6225,2521,-1225,2580
373,2420,6225,2528,-1225,2587
374,2421,6225,2535,-1225,2593
375,2422,6225,2542,-1225,2600
376,2423,6225,2549,-1225,2607
377,2424,6225,2556,-1225,2614
378,2425,6225,2563,-1225,2621
379,2426,6225,2570,-1225,2628
380,2427,6225,2577,-1225,2635
381,2428,6225,2584,-1225,2642
382,2429,6225,2591,-1225,2649
383,2430,6225,2598,-1225,2656
384,2431,6225,2605,-1225,2663
385,2432,6225,2612,-1225,2670
386,2433,6225,2619,-1225,2677
387,2434,6225,2626,-1225,2684
388,2435,6225,2632,-1225,2691
389,2436,6225,2639,-1225,2698
390,2437,6225,2646,-1225,2704
391,2438,6225,2653,-1225,2711
392,2439,6225,2660,-1225,2718
393,2440,6225,2667,-1225,2725
394,2441,6225,2673,-1225,2731
395,2442,6225,2680,-1225,2738
396,2443,6225,2687,-1225,2745
397,2444,6225,2694,-1225,2752
398,2445,6225,2701,-1225,2758
399,2446,6225,2708,-1225,2765
400,2447,6225,2715,-1225,2772
401,2448,6225,2722,-1225,2778
402,2449,6225,2729,-1225,2785
403,2450,6225,2736,-1225,2792
404,2451,6225,2742,-1225,2799
405,2452,6225,2749,-1225,2805
406,2453,6225,2756,-1225,2812
407,2454,6225,2763,-1225,2819
408,2455,6225,2770,-1225,2826
409,2456,6225,2777,-1225,2832
410,2457,6225,2784,-1225,2839
411,2458,6225,2791,-1225,2846
412,2459,6225,2798,-1225,2853
413,2460,6225,2805,-1225,2859
414,2461,6225,2812,-1225,2866
415,2462,6225,2819,-1225,2873
416,2463,6225,2826,-1225,2880
417,2464,6225,2832,-1225,2886
418,2465,6225,2839,-1225,2893
419,2466,6225,2846,-1225,2900
420,2467,6225,2853,-1225,2907
421,2468,6225,2860,-1225,2914
422,2469,6225,2867,-1225,2921
423,2470,6225,2873,-1225,2928
424,2471,6225,2880,-1225,2934
425,2472,6225,2887,-1225,2941
426,2473,6225,2894,-1225,2948
427,2474,6225,2901,-1225,2955
428,2475,6225,2908,-1225,2962
429,2476,6225,2915,-1225,2969
430,2477,6225,2922,-1225,2976
431,2478,6225,2929,-1225,2983
432,2479,6225,2936,-1225,2990
433,2480,6225,2943,-1225,2997
434,2481,6225,2950,-1225,3004
435,2482,6225,2957,-1225,3011
436,2483,6225,2964,-1225,3017
437,2484,6225,2971,-1225,3024
438,2485,6225,2978,-1225,3031
439,2486,6225,2985,-1225,3038
440,2487,6225,2992,-1225,3044
441,2488,6225,2999,-1225,3051
442,2489,6225,3006,-1225,3058
443,2490,6225,3013,-1225,3065
444,2491,6225,3020,-1225,3071
445,2492,6225,3027,-1225,3078
446,2493,6225,3034,-1225,3085
447,2494,6225,3041,-1225,3092
448,2495,6225,3048,-1225,3098
449,2496,6225,3056,-1225,3105
450,2497,6225,3063,-1225,3112
451,2498,6225,3070,-1225,3119
452,2499,6225,3077,-1225,3125
453,2500,6225,3084,-1225,3132
454,2501,6225,3091,-1225,3139
455,2502,6225,3098,-1225,3145
456,2503,6225,3105,-1225,3152
457,2504,6225,3112,-1225,3159
458,2505,6225,3119,-1225,3166
459,2506,6225,3125,-1225,3172
460,2507,6225,3132,-1225,3179
461,2508,6225,3139,-1225,3186
462,2509,6225,3146,-1225,3192
463,2510,6225,3153,-1225,3199
464,2511,6225,3159,-1225,3206
465,2512,6225,3166,-1225,3213
466,2513,6225,3173,-1225,3220
467,2514,6225,3180,-1225,3227
468,2515,6225,3187,-1225,3234
469,2516,6225,3193,-1225,3241
470,2517,6225,3200,-1225,3248
471,2518,6225,3207,-1225,3255
472,2519,6225,3214,-1225,3262
473,2520,6225,3221,-1225,3269
474,2521,6225,3228,-1225,3276
475,2522,6225,3236,-1225,3283
476,2523,6225,3243,-1225,3290
477,2524,6225,3250,-1225,3297
478,2525,6225,3257,-1225,3304
479,2526,6225,3264,-1225,3311
480,2527,6225,3271,-1225,3318
481,2528,6225,3278,-1225,3325
482,2529,6225,3285,-1225,3331
483,2530,6225,3292,-1225,3338
484,2531,6225,3299,-1225,3345
485,2532,6225,3306,-1225,3352
486,2533,6225,3314,-1225,3359
487,2534,6225,3321,-1225,3365
488,2535,6225,3328,-1225,3372
489,2536,6225,3335,-1225,3379
490,2537,6225,3342,-1225,3386
491,2538,6225,3349,-1225,3393
492,2539,6225,3356,-1225,3400
493,2540,6225,3363,-1225,3407
494,2541,6225,3370,-1225,3414
495,2542,6225,3377,-1225,3421
496,2543,6225,3385,-1225,3428
497,2544,6225,3392,-1225,3435
498,2545,6225,3399,-1225,3442
499,2546,6225,3406,-1225,3449
500,2547,6225,3413,-1225,3456
501,2548,6225,3420,-1225,3463
502,2549,6225,3427,-1225,3470
503,2550,6225,3434,-1225,3477
504,2551,6225,3441,-1225,3484
505,2552,6225,3449,-1225,3491
506,2553,6225,3456,-1225,3498
507,2554,6225,3463,-1225,3505
508,2555,6225,3470,-1225,3512
509,2556,6225,3477,-1225,3519
510,2557,6225,3484,-1225,3527
511,2558,6225,3491,-1225,3534
512,2559,6225,3499,-1225,3541
513,2560,6225,3505,-1225,3548
514,2561,6225,3512,-1225,3555
515,2562,6225,3519,-1225,3562
516,2563,6225,3526,-1225,3569
517,2564,6225,3533,-1225,3577
518,2565,6225,3540,-1225,3584
519,2566,6225,3547,-1225,3591
520,2567,6225,3554,-1225,3598
521,2568,6225,3560,-1225,3605
522,2569,6225,3567,-1225,3612
523,2570,6225,3574,-1225,3620
524,2571,6225,3581,-1225,3627
525,2572,6225,3588,-1225,3634
526,2573,6225,3595,-1225,3641
527,2574,6225,3602,-1225,3648
528,2575,6225,3609,-1225,3655
529,2576,6225,3617,-1225,3663
530,2577,6225,3624,-1225,3670
531,2578,6225,3631,-1225,3677
532,2579,6225,3639,-1225,3684
533,2580,6225,3646,-1225,3691
534,2581,6225,3654,-1225,3699
535,2582,6225,3661,-1225,3706
536,2583,6225,3668,-1225,3713
537,2584,6225,3676,-1225,3721
538,2585,6225,3683,-1225,3728
539,2586,6225,3691,-1225,3736
540,2587,6225,3698,-1225,3743
541,2588,6225,3705,-1225,3751
542,2589,6225,3712,-1225,3758
543,2590,6225,3720,-1225,3766
544,2591,6225,3727,-1225,3773
545,2592,6225,3734,-1225,3781
546,2593,6225,3742,-1225,3788
547,2594,6225,3749,-1225,3795
548,2595,6225,3756,-1225,3803
549,2596,6225,3763,-1225,3811
550,2597,6225,3771,-1225,3819
551,2598,6225,3778,-1225,3827
552,2599,6225,3785,-1225,3834
553,2600,6225,3792,-1225,3842
554,2601,6225,3800,-1225,3850
555,2602,6225,3807,-1225,3858
556,2603,6225,3815,-1225,3866
557,2604,6225,3823,-1225,3874
558,2605,6225,3830,-1225,3882
559,2606,6225,3838,-1225,3889
560,2607,6225,3846,-1225,3897
561,2608,6225,3853,-1225,3905
562,2609,6225,3861,-1225,3913
563,2610,6225,3869,-1225,3922
564,2611,6225,3877,-1225,3930
565,2612,6225,3884,-1225,3938
566,2613,6225,3892,-1225,3946
567,2614,6225,3900,-1225,3954
568,2615,6225,3907,-1225,3962
569,2616,6225,3915,-1225,3971
570,2617,6225,3923,-1225,3979
571,2618,6225,3931,-1225,3987
572,2619,6225,3939,-1225,3995
573,2620,6225,3946,-1225,4011
574,2621,6225,3954,-1225,4041
575,2622,6225,3962,-1225,4070
576,2623,6225,3970,-1225,4100
577,2624,6225,3977,-1225,4100
578,2625,6225,3985,-1225,4100
579,2626,6225,3993,-1225,4100
580,2627,6225,4003,-1225,4100
581,2628,6225,4035,-1225,4100
582,2629,6225,4068,-1225,4100
583,2630,6225,4100,-1225,4100
584,2631,6225,4100,-1225,4100
585,2632,6225,4100,-1225,4100
586,2633,6225,4100,-1225,4100
587,2634,6225,4100,-1225,4100
588,2635,6225,4100,-1225,4100
589,2636,6225,4100,-1225,4100
590,2637,6225,4100,-1225,4100
591,2638,6225,4100,-1225,4100
592,2639,6225,4100,-1225,4100
593,2640,6225,4100,-1225,4100
594,2641,6225,4100,-1225,4100
595,2642,6225,4100,-1225,4100
596,2643,6225,4100,-1225,4100
597,2644,6225,4100,-1225,4100
598,2645,6225,4100,-1225,4100
599,2646,6225,4100,-1225,4100
600,2647,6225,4100,-1225,4100
601,2648,6225,4100,-1225,4100
602,2649,6225,4100,-1225,4100
603,2650,6225,4100,-1225,4100
604,2651,6225,4100,-1225,4100
605,2652,6225,4100,-1225,4100
606,2653,6225,4100,-1225,4100
607,2654,6225,4100,-1225,4100
608,2655,6225,4100,-1225,4100
609,2656,6225,4100,-1225,4100
610,2657,6225,4100,-1225,4100
611,2658,6225,4100,-1225,4100
612,2659,6225,4100,-1225,4100
613,2660,6225,4100,-1225,4100
614,2661,6225,4100,-1225,4100
615,2662,6225,4100,-1225,4100
616,2663,6225,4100,-1225,4100
617,2664,6225,4100,-1225,4100
618,2665,6225,4100,-1225,4100
619,2666,6225,4100,-1225,4100
620,2667,6225,4100,-1225,4100
621,2668,6225,4100,-1225,4100
622,2669,6225,4100,-1225,4100
623,2670,6225,4100,-1225,4100
624,2671,6225,4100,-1225,4100
625,2672,6225,4100,-1225,4100
626,2673,6225,4100,-1225,4100
627,2674,6225,4100,-1225,4100
628,2675,6225,4100,-1225,4100
629,2676,6225,4100,-1225,4100
630,2677,6225,4100,-1225,4100
631,2678,6225,4100,-1225,4100
632,2679,6225,4100,-1225,4100
633,2680,6225,4100,-1225,4100
634,2681,6225,4100,-1225,4100
635,2682,6225,4100,-1225,4100
636,2683,6225,4100,-1225,4100
637,2684,6225,4100,-1225,4100
638,2685,6225,4100,-1225,4100
639,2686,6225,4100,-1225,4100
640,2687,6225,4100,-1225,4100
641,2688,6225,4100,-1225,4100
642,2689,6225,4100,-1225,4100
643,2690,6225,4100,-1225,4100
644,2691,6225,4100,-1225,4100
645,2692,6225,4100,-1225,4100
646,2693,6225,4100,-1225,4100
647,2694,6225,4100,-1225,4100
648,2695,6225,4100,-1225,4100
649,2696,6225,4100,-1225,4100
650,2697,6225,4100,-1225,4100
651,2698,6225,4100,-1225,4100
652,2699,6225,4100,-1225,4100
653,2700,6225,4100,-1225,4100
654,2701,6225,4100,-1225,4100
655,2702,6225,4100,-1225,4100
656,2703,6225,4100,-1225,4100
657,2704,6225,4100,-1225,4100
658,2705,6225,4100,-1225,4100
659,2706,6225,4100,-1225,4100
660,2707,6225,4100,-1225,4100
661,2708,6225,4100,-1225,4100
662,2709,6225,4100,-1225,4100
663,2710,6225,4100,-1225,4100
664,2711,6225,4100,-1225,4100
665,2712,6225,4100,-1225,4100
666,2713,6225,4100,-1225,4100
667,2714,6225,4100,-1225,4100
668,2715,6225,4100,-1225,4100
669,2716,6225,4100,-1225,4100
670,2717,6225,4100,-1225,4100
671,2718,6225,4100,-1225,4100
672,2719,6225,4100,-1225,4100
673,2720,6225,4100,-1225,4100
674,2721,6225,4100,-1225,4100
675,2722,6225,4100,-1225,4100
676,2723,6225,4100,-1225,4100
677,2724,6225,4100,-1225,4100
678,2725,6225,4100,-1225,4100
679,2726,6225,4100,-1225,4100
680,2727,6225,4100,-1225,4100
681,2728,6225,4100,-1225,4100
682,2729,6225,4100,-1225,4100
683,2730,6225,4100,-1225,4100
684,2731,6225,4100,-1225,4100
685,2732,6225,4100,-1225,4100
686,2733,6225,4100,-1225,4100
687,2734,6225,4100,-1225,4100
688,2735,6225,4100,-1225,4100
689,2736,6225,4100,-1225,4100
690,2737,6225,4100,-1225,4100
691,2738,6225,4100,-1225,4100
692,2739,6225,4100,-1225,4100
693,2740,6225,4100,-1225,4100
694,2741,6225,4100,-1225,4100
695,2742,6225,4100,-1225,4100
696,2743,6225,4100,-1225,4100
697,2744,6225,4100,-1225,4100
698,2745,6225,4100,-1225,4100
699,2746,6225,4100,-1225,4100
700,2747,6225,4100,-1225,4100
701,2748,6225,4100,-1225,4100
702,2749,6225,4100,-1225,4100
703,2750,6225,4100,-1225,4100
704,2751,6225,4100,-1225,4100
705,2752,6225,4100,-1225,4100
706,2753,6225,4100,-1225,4100
707,2754,6225,4100,-1225,4100
708,2755,6225,4100,-1225,4100
709,2756,6225,4100,-1225,4100
710,2757,6225,4100,-1225,4100
711,2758,6225,4100,-1225,4100
712,2759,6225,4100,-1225,4100
713,2760,6225,4100,-1225,4100
714,2761,6225,4100,-1225,4100
715,2762,6225,4100,-1225,4100
716,2763,6225,4100,-1225,4100
717,2764,6225,4100,-1225,4100
718,2765,6225,4100,-1225,4100
719,2766,6225,4100,-1225,4100
720,2767,6225,4100,-1225,4100
721,2768,6225,4100,-1225,4100
722,2769,6225,4100,-1225,4100
723,2770,6225,4100,-1225,4100
724,2771,6225,4100,-1225,4100
725,2772,6225,4100,-1225,4100
726,2773,6225,4100,-1225,4100
727,2774,6225,4100,-1225,4100
728,2775,6225,4100,-1225,4100
729,2776,6225,4100,-1225,4100
